Price,Displacement,Power,Torque,Cylinder_Config,Engine_Location,Fuel_System,Turbocharger,Emission_Norm,Fuel_Type,Fuel_Tank_Capacity,ARAI_Mileage,City_Mileage,Highway_Mileage,Body_Type,Length,Width,Height,Wheelbase,Kerb_Weight,GVW,Ground_Clearance,Boot_Space,Drivetrain,Gears,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Airbags,ABS,EBD,EBA,ESP,Traction_Control,Hill_Assist,ISOFIX,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Start/Stop_Button,Cruise_Control,Parking_Assistance,Rain_Wipers,Auto_Headlamps,Auto_Mirror,Adj_Steering,Seat_Height_Adjustment,Leather_Steering,Multi_Steering,Rear_Armrest,Cool_Glove_Box,Infotainment,Navigation_System,Bluetooth,USB,Multi_Display,Audiosystem,Make,Model,Variant,Cylinders,Valves/Cylinder,Doors,Seats,Number_of_Airbags
1588943,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Mahindra,Xuv500,W9,4,4,5,7,2
1710118,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Driver frontal airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Mahindra,Xuv500,W9 At,4,4,5,7,2
1716319,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Mahindra,Xuv500,W11,4,4,5,7,6
1837586,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Mahindra,Xuv500,W11 At,4,4,5,7,6
1741319,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Mahindra,Xuv500,W11 (O),4,4,5,7,6
1862586,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Mahindra,Xuv500,W11 (O) At,4,4,5,7,6
1852488,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,All Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Mahindra,Xuv500,W11 (O) Awd,4,4,5,7,6
1973664,2179,152.88,330.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,All Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Mahindra,Xuv500,W11 (O) Awd At,4,4,5,7,6
1230924,2179,152.88,360.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,70.0,16.0,16.0,15.5,SUV,4585,1890,1785,2700,1785,2510,200,96,Front Wheel Drive,6,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Audio Controls,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Mahindra,Xuv500,W3,4,4,5,7,2
1293214,72,40.44,91.0,In-line,"Front, Transverse",Injection,No,Electric,Electric,50.0,18.15,110.0,15.5,Sedan,4247,1740,1540,2630,1265,1700,165,510,Front Wheel Drive,1,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,Driver frontal airbag,No,No,No,No,No,No,No,Electro-Hydraulic,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,No,No,No,Yes,No,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Mahindra,E Verito,D4,4,4,4,5,2
1267208,72,40.44,91.0,In-line,"Front, Transverse",Injection,No,Electric,Electric,50.0,18.15,110.0,15.5,Sedan,4247,1740,1540,2630,1265,1700,165,510,Front Wheel Drive,1,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,Driver frontal airbag,No,No,No,No,No,No,No,Electro-Hydraulic,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,No,No,No,Yes,No,Yes,Yes,Yes,Not on offer,Mahindra,E Verito,D2,4,4,4,5,2
1303241,72,40.44,91.0,In-line,"Front, Transverse",Injection,No,Electric,Electric,50.0,18.15,110.0,15.5,Sedan,4247,1740,1540,2630,1265,1700,165,510,Front Wheel Drive,1,Ventilated Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,Driver frontal airbag,No,No,No,No,No,No,No,Electro-Hydraulic,All Windows,No,Remote,Yes,No,Rear sensors,No,No,No,Rake,Manual Adjustment,No,No,No,No,Yes,No,Yes,Yes,Yes,CD Player with USB & Aux-in,Mahindra,E Verito,D6,4,4,4,5,2
1639374,2179,153.87,400.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,"Audio Controls, Cup Holders",Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Hexa,Xm Plus 4X2,4,4,5,7,2
1929417,2179,153.87,320.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Tata,Hexa,Xt 4X4,4,4,5,6,6
1912593,2179,153.87,400.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,All Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Tata,Hexa,Xta 4X2,4,4,5,6,6
1796458,2179,153.87,400.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,44.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,"Yes, with memory",Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Tata,Hexa,Xt 4X2,4,4,5,6,6
1371864,2179,147.95,320.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,5,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,"Audio Controls, Cup Holders",Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Hexa,Xe 4X2,4,4,5,7,2
1531377,2179,153.87,400.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,60.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,Rake,Manual Adjustment,Yes,Multifunction Steering Wheel,"Audio Controls, Cup Holders",Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Tata,Hexa,Xm 4X2,4,4,5,7,2
1655587,2179,153.87,400.0,In-line,"Front, Transverse",Injection,Yes,BS IV,Diesel,44.0,17.6,14.0,17.6,SUV,4788,1903,1791,2850,2280,2460,200,128,Rear Wheel Drive,6,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,"Driver frontal airbag, Front passenger frontal airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Tata,Hexa,Xma 4X2,4,4,5,7,2
1605000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.4,12.0,15.5,MUV,4735,1830,1795,2750,1805,2430,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.4 Gx 7 Str,4,4,5,7,3
1927000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Diesel,55.0,15.0,12.0,15.5,MUV,4735,1830,1795,2750,1815,2430,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.4 Vx 7 Str,4,4,5,7,3
1610000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.4,12.0,15.5,MUV,4735,1830,1795,2750,1825,2480,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.4 Gx 8 Str,4,4,5,8,3
1932000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.4,12.0,15.5,MUV,4735,1830,1795,2750,1820,2460,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.4 Vx 8 Str,4,4,5,8,3
2113000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.1,12.0,15.5,MUV,4735,1830,1795,2750,1870,2450,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.4 Zx 7 Str,4,4,5,7,7
1620000,2694,163.73,245.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,10.83,11.2,15.5,MUV,4735,1830,1795,2750,1825,2480,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.7 Gx At 8 Str,4,4,5,8,7
1615000,2694,163.73,245.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,10.83,11.2,15.5,MUV,4735,1830,1795,2750,1825,2480,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.7 Gx At 7 Str,4,4,5,7,7
2103000,2393,164.0,245.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,55.0,10.75,11.2,15.5,MUV,4735,1830,1795,2750,1870,2450,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.7 Zx At 7 Str,4,4,5,7,7
1807000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS IV,Petrol,55.0,11.25,11.2,15.5,MUV,4735,1830,1795,2750,1815,2430,167,625,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,2.7 Vx 7 Str,4,4,5,7,3
1493000,2755,171.62,360.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,11.25,11.2,15.5,MUV,4735,1830,1795,2750,1825,2480,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.7 Gx Mt 7 Str,4,4,5,7,7
1498000,2755,171.62,360.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,11.25,11.2,15.5,MUV,4735,1830,1795,2750,1825,2480,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.7 Gx Mt 8 Str,4,4,5,8,7
2097000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.0,12.0,15.5,MUV,4735,1830,1795,2750,1828,2430,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,4,4,5,7,3
1892000,2393,163.73,245.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,11.25,11.2,15.5,MUV,4735,1830,1795,2750,1815,2430,167,625,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,4,4,5,7,3
2171000,2694,163.73,245.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,55.0,10.75,11.2,15.5,MUV,4735,1830,1795,2750,1870,2450,167,625,Rear Wheel Drive,6,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Smart Key,Yes,Yes,Front and rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD Player with USB & Aux-in,Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,4,4,5,7,7
1592000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.4,12.0,15.5,MUV,4735,1830,1795,2750,1805,2430,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.4 G Plus 7 Str,4,4,5,7,3
1587000,2393,147.95,343.0,In-line,"Front, Longitudinal",Injection,Yes,BS VI,Diesel,55.0,15.1,12.0,15.5,MUV,4735,1830,1795,2750,1825,2480,167,373,Rear Wheel Drive,5,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,No,No,Yes,Yes,Yes,Yes,Electric Power,All Windows,Power seats,Remote,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Manual Adjustment,Yes,Multifunction Steering Wheel,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Not on offer,Toyota,Innova Crysta,2.4 G Plus 8 Str,4,4,5,8,3
1996000,1368,159.78,250.0,V,"Front, Longitudinal",Injection,Yes,BS VI,Petrol,60.0,16.3,12.0,13.24,SUV,4395,1818,1640,2636,1562,2390,200,421,Front Wheel Drive,7,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar","Driver frontal airbag, Front passenger frontal airbag",Yes,No,Yes,No,No,No,No,Electro-Hydraulic,All Windows,"Yes, with memory",Yes,Yes,Yes,Rear sensors with camera,Yes,Yes,Yes,"Rake, Reach",Electric Adjustment with Memory,Yes,"Multifunction Steering Wheel, With gear shift paddles",Audio Controls,Yes,Touch Sensitive,Yes,Yes,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Jeep,Compass,1.4 Limited At,6,4,5,5,2
